Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
Zhr Isco Pouye,@IscoZhr,,,,,,https://twitter.com/IscoZhr/status/1490781760006897667,https://twitter.com/IscoZhr,Meilleur capitaine,"Feb 7, 2022",2022-02-07T20:17:23.000Z
AKNOFA,@Aknofa25,,,,,,https://twitter.com/Aknofa25/status/1490781782446387201,https://twitter.com/Aknofa25,Quelle fierté dans tes yeux ...nous la tenons tous avec toi cette coupe,"Feb 7, 2022",2022-02-07T20:17:28.000Z
Antonio Addivinola,@addivinolaanton,,,,,,https://twitter.com/addivinolaanton/status/1490781794505052160,https://twitter.com/addivinolaanton,,"Feb 7, 2022",2022-02-07T20:17:31.000Z
Dè,@Posverx,,,,,,https://twitter.com/Posverx/status/1490781819821862913,https://twitter.com/Posverx,Il difensore più forte del mondo.,"Feb 7, 2022",2022-02-07T20:17:37.000Z
King_Levs,@sambou_louis,,,,,,https://twitter.com/sambou_louis/status/1490782112970121220,https://twitter.com/sambou_louis,Quelle belle image !!! BRAVO LES LIONS,"Feb 7, 2022",2022-02-07T20:18:47.000Z
12/03/14,@baaydameuh,,,,,,https://twitter.com/baaydameuh/status/1490782134331654144,https://twitter.com/baaydameuh,,"Feb 7, 2022",2022-02-07T20:18:52.000Z
N_O_R_E_Y_N_I,@MrGueye01,,,,,,https://twitter.com/MrGueye01/status/1490782202698862597,https://twitter.com/MrGueye01,Que c'est beau,"Feb 7, 2022",2022-02-07T20:19:09.000Z
Salvatore Ranaudo,@RanaudoSa,https://pbs.twimg.com/media/FLBTAs5X0AM0gn7?format=jpg&name=small,,50,,,https://twitter.com/RanaudoSa/status/1490782756732870656,https://twitter.com/RanaudoSa,"Campione, ma già lo sapevamo. 
Torna presto, gigante, sabato con l’Inter c’è bisogno di te…","Feb 7, 2022",2022-02-07T20:21:21.000Z
Serigne matar Fall,@S_M_Fall,https://pbs.twimg.com/ext_tw_video_thumb/1490785433701265409/pu/img/oFet7twROao4dqxV.jpg,,13,,,https://twitter.com/S_M_Fall/status/1490785576173424641,https://twitter.com/S_M_Fall,,"Feb 7, 2022",2022-02-07T20:32:33.000Z
Ami Seck,@AmiSeck11,"https://pbs.twimg.com/media/FLBhko3XoAQv19i?format=jpg&name=small, https://pbs.twimg.com/media/FLBhko3XoAQv19i?format=jpg&name=small",2,226,1,,https://twitter.com/AmiSeck11/status/1490798762696052737,https://twitter.com/AmiSeck11,,"Feb 7, 2022",2022-02-07T21:24:57.000Z
Remidi Kamal  |,@RemidiKamal,,,6,1,,https://twitter.com/RemidiKamal/status/1490803373980930050,https://twitter.com/RemidiKamal,وا صافي رجع راه عندك ماتش نهار السبت,"Feb 7, 2022",2022-02-07T21:43:16.000Z
BAMS,@Babacar61893319,,,5,,,https://twitter.com/Babacar61893319/status/1490804791206981633,https://twitter.com/Babacar61893319,Merci beaucoup Capitaine le patron de la défense Sénégalaise,"Feb 7, 2022",2022-02-07T21:48:54.000Z
𓅓𓎛𓅓𓅱𓂧 Mahmoud,@KhierKheir,,,50,,,https://twitter.com/KhierKheir/status/1490808232255889417,https://twitter.com/KhierKheir,Congratulation Koulibaly we love you brother in egypt from our heart congrat Senegal hard luck to my lovely country egypt always brothers,"Feb 7, 2022",2022-02-07T22:02:35.000Z
Ben Shoukry,@benshoukry3,,,7,,,https://twitter.com/benshoukry3/status/1490809650215890949,https://twitter.com/benshoukry3,"From Egypt congratulations to you
You always deserve the best.
We're happy for you.","Feb 7, 2022",2022-02-07T22:08:13.000Z
Mamadu Puy,@FadelPouye,"https://pbs.twimg.com/media/FLBuLvwXwAE7VN5?format=jpg&name=900x900, https://pbs.twimg.com/media/FLBuLvwXwAE7VN5?format=jpg&name=900x900",,81,,,https://twitter.com/FadelPouye/status/1490812632324005890,https://twitter.com/FadelPouye,On t’aime Coulibaly fière de toi,"Feb 7, 2022",2022-02-07T22:20:04.000Z
Eslam Hawary,@islamhawary1,https://pbs.twimg.com/ext_tw_video_thumb/1490815198785060866/pu/img/zvIFwK0vHWLMbR6N.jpg,4,128,1,,https://twitter.com/islamhawary1/status/1490815240010874892,https://twitter.com/islamhawary1,how great you are,"Feb 7, 2022",2022-02-07T22:30:25.000Z
Karem Emad,@karemE1990,,,29,3,,https://twitter.com/karemE1990/status/1490821419940278274,https://twitter.com/karemE1990,"from egypt 
congrats 
always brothers but we will go to world cup in qatar","Feb 7, 2022",2022-02-07T22:54:59.000Z
Nathalie Yamb,@Nath_Yamb,https://pbs.twimg.com/ext_tw_video_thumb/1685705211841503232/pu/img/pPR2Nttf_NJShpxf.jpg,2.1K,7.9K,774.0,,,https://twitter.com/Nath_Yamb,"Dakar, Sénégal, le 30 juillet 2023. “France dégage! On en a marre de la France. France dégage!” #FreeSenegal",,
Jules ROGÉ 𝕏,@roge_jules,,6,114,25.0,14K,https://twitter.com/roge_jules/status/1685888399595479041,https://twitter.com/roge_jules,"Pour après accueillir la Russie qui va coloniser le Sénégal, récupérer toutes les ressources et laisser le pays dans un état lamantable.","Jul 31, 2023",2023-07-31T05:41:31.000Z
Nathalie Yamb,@Nath_Yamb,,20,339,66.0,15K,https://twitter.com/Nath_Yamb/status/1685924105252372480,https://twitter.com/Nath_Yamb,Votre obsession de la Russie est maladive. Il faut vous soigner. Il faut être un raciste invétéré pour croire que les Africains ont pour seule vocation d’appartenir à/d’être manipulés par des puissances extérieures. Les choix que nous opérons ne vous concernent pas.,"Jul 31, 2023",2023-07-31T08:03:24.000Z
K&D Session,@PascalETIENNE15,"https://pbs.twimg.com/media/F2Ym__1WcAAPXxY?format=jpg&name=360x360, https://pbs.twimg.com/media/F2Ym__1WcAAPXxY?format=jpg&name=360x360",,4,4.0,1.7K,https://twitter.com/PascalETIENNE15/status/1686077995549671438,https://twitter.com/PascalETIENNE15,"Moi, je suis content. Je vais même mieux dire, je suis content pour vous 

On a des réserves d’uranium pour 10 ans, celui du Niger représente 15% de notre parc et est plus cher. La Russie n’a besoin que de votre or…et là , Wagner va s’en charger 

Bonjour les Djiadistes","Jul 31, 2023",2023-07-31T18:14:54.000Z
Mahamadou M. Diakité,@mowassolon,"https://pbs.twimg.com/media/F2T1otnWEAURsnk?format=jpg&name=small, https://pbs.twimg.com/media/F2T1otnWEAURsnk?format=jpg&name=small",13,94,16.0,12K,https://twitter.com/mowassolon/status/1685742244140040192,https://twitter.com/mowassolon,,"Jul 30, 2023",2023-07-30T20:00:45.000Z
Nénette SOKI,@nenettesokivang,,,22,3.0,11K,https://twitter.com/nenettesokivang/status/1685820768301572096,https://twitter.com/nenettesokivang,@Ceoff88 je vous disais que ça n'était que le début... Bonne fin de week-end,"Jul 31, 2023",2023-07-31T01:12:46.000Z
Nathalie Yamb,@Nath_Yamb,,20,339,66.0,15K,https://twitter.com/Nath_Yamb/status/1685924105252372480,https://twitter.com/Nath_Yamb,Votre obsession de la Russie est maladive. Il faut vous soigner. Il faut être un raciste invétéré pour croire que les Africains ont pour seule vocation d’appartenir à/d’être manipulés par des puissances extérieures. Les choix que nous opérons ne vous concernent pas.,"Jul 31, 2023",2023-07-31T08:03:24.000Z
R. de Thilay,@rthilay,,7,179,15.0,10K,https://twitter.com/rthilay/status/1685850842359119872,https://twitter.com/rthilay,"Du coup on peut vous renvoyer vos compatriotes qui vivent des aides sociales en France? Leurs souffrances doivent être intolérables, ils seraient mieux dans leur mère patrie.","Jul 31, 2023",2023-07-31T03:12:17.000Z
blacknegro,@black27712102,,,,,70,https://twitter.com/black27712102/status/1685948979501015040,https://twitter.com/black27712102,Brûler un drapeau c’est brûler un pays,"Jul 31, 2023",2023-07-31T09:42:14.000Z
Mehdi TLIBA,@TlibaMehdi,,,,,62,https://twitter.com/TlibaMehdi/status/1685967072046501888,https://twitter.com/TlibaMehdi,"Je suis d'accord.
On peut nous aussi dire Sénégal dégage ?","Jul 31, 2023",2023-07-31T10:54:08.000Z
CHRISV,@Chrisvey73,,,,1.0,62,https://twitter.com/Chrisvey73/status/1685973791728349191,https://twitter.com/Chrisvey73,"L’Afrique part en révolution, curieux de voir la suite..,","Jul 31, 2023",2023-07-31T11:20:50.000Z
"NewsFreedom,",@khirlani,,,1,,2.2K,https://twitter.com/khirlani/status/1685991662189961216,https://twitter.com/khirlani,L'Afrique doit avoir des principes de vie et ne pas vouloir être colonisée.,"Jul 31, 2023",2023-07-31T12:31:51.000Z
Oita,@Oitajpn,https://pbs.twimg.com/ext_tw_video_thumb/1685949888058531840/pu/img/4Eb-xxL5iAhYb_1N.jpg,1,2,,44,https://twitter.com/Oitajpn/status/1686002706853359616,https://twitter.com/Oitajpn,Et voilà l'accueil réservé à la Russie de Poutine n'importe où ailleurs !,"Jul 31, 2023",2023-07-31T13:15:44.000Z
Nounou,@Oryon3011,,,36,5.0,5K,https://twitter.com/Oryon3011/status/1685931397569970176,https://twitter.com/Oryon3011,"En effet , prenez vous en charge 
Je vous souhaite le meilleur !!! 
Qu’enfin vos peuples vivent avec toutes les commodités d’usage , l’eau potable , les médicaments , la nourriture , la sécurité !","Jul 31, 2023",2023-07-31T08:32:22.000Z
Solal Saied-Guillin,@SolalSaied,,,9,5.0,1.1K,https://twitter.com/SolalSaied/status/1686248596679667712,https://twitter.com/SolalSaied,"3 réponses à donner : 

 Interdiction de délivrance de visas aux sénégalais
 Suspention de 100% des aides de la France au Sénégal
 Suspention de l'investissement  au Sénégal

On ne doit pas cracher sur la France impunément, aprés tout ce qu'elle à donné aux sénégalais","Aug 1, 2023",2023-08-01T05:32:49.000Z
kilifa_gui,@Lottentic_1,,,7,,5.2K,https://twitter.com/Lottentic_1/status/1685735737621106689,https://twitter.com/Lottentic_1,,"Jul 30, 2023",2023-07-30T19:34:53.000Z
Geolando,@malotain,,,11,1.0,2K,https://twitter.com/malotain/status/1685735967892688896,https://twitter.com/malotain,La France est foutu,"Jul 30, 2023",2023-07-30T19:35:48.000Z
infoMohamedkonare,@IsmaelSama88740,,,6,,3.5K,https://twitter.com/IsmaelSama88740/status/1685736047093637120,https://twitter.com/IsmaelSama88740,Trop fiert,"Jul 30, 2023",2023-07-30T19:36:07.000Z
Babacar FAME,@FameBabaca45363,,,7,3.0,2.4K,https://twitter.com/FameBabaca45363/status/1685736213007708160,https://twitter.com/FameBabaca45363,Ce n'est qu'un fait isolé. Il faut arrêter la manipulation.,"Jul 30, 2023",2023-07-30T19:36:47.000Z
Irene Martin,@kiddodig,,,21,4.0,1.4K,https://twitter.com/kiddodig/status/1685736362484375552,https://twitter.com/kiddodig,"Sénégalais en France, dégagez y’en a marre","Jul 30, 2023",2023-07-30T19:37:22.000Z
L€g€n€r€ux,@depryhfck,,,10,1.0,1.4K,https://twitter.com/depryhfck/status/1685737575326089216,https://twitter.com/depryhfck,Force à vous. Seule la lutte libère,"Jul 30, 2023",2023-07-30T19:42:12.000Z
Nounou,@Oryon3011,,,36,5.0,5K,https://twitter.com/Oryon3011/status/1685931397569970176,https://twitter.com/Oryon3011,"En effet , prenez vous en charge 
Je vous souhaite le meilleur !!! 
Qu’enfin vos peuples vivent avec toutes les commodités d’usage , l’eau potable , les médicaments , la nourriture , la sécurité !","Jul 31, 2023",2023-07-31T08:32:22.000Z
Solal Saied-Guillin,@SolalSaied,,,9,5.0,1.1K,https://twitter.com/SolalSaied/status/1686248596679667712,https://twitter.com/SolalSaied,"3 réponses à donner : 

 Interdiction de délivrance de visas aux sénégalais
 Suspention de 100% des aides de la France au Sénégal
 Suspention de l'investissement  au Sénégal

On ne doit pas cracher sur la France impunément, aprés tout ce qu'elle à donné aux sénégalais","Aug 1, 2023",2023-08-01T05:32:49.000Z
kilifa_gui,@Lottentic_1,,,7,,5.2K,https://twitter.com/Lottentic_1/status/1685735737621106689,https://twitter.com/Lottentic_1,,"Jul 30, 2023",2023-07-30T19:34:53.000Z
Geolando,@malotain,,,11,1.0,2K,https://twitter.com/malotain/status/1685735967892688896,https://twitter.com/malotain,La France est foutu,"Jul 30, 2023",2023-07-30T19:35:48.000Z
infoMohamedkonare,@IsmaelSama88740,,,6,,3.5K,https://twitter.com/IsmaelSama88740/status/1685736047093637120,https://twitter.com/IsmaelSama88740,Trop fiert,"Jul 30, 2023",2023-07-30T19:36:07.000Z
Babacar FAME,@FameBabaca45363,,,7,3.0,2.4K,https://twitter.com/FameBabaca45363/status/1685736213007708160,https://twitter.com/FameBabaca45363,Ce n'est qu'un fait isolé. Il faut arrêter la manipulation.,"Jul 30, 2023",2023-07-30T19:36:47.000Z
Irene Martin,@kiddodig,,,21,4.0,1.4K,https://twitter.com/kiddodig/status/1685736362484375552,https://twitter.com/kiddodig,"Sénégalais en France, dégagez y’en a marre","Jul 30, 2023",2023-07-30T19:37:22.000Z
L€g€n€r€ux,@depryhfck,,,10,1.0,1.4K,https://twitter.com/depryhfck/status/1685737575326089216,https://twitter.com/depryhfck,Force à vous. Seule la lutte libère,"Jul 30, 2023",2023-07-30T19:42:12.000Z
Sacko,@Sacko57665290,,,3,,3.1K,https://twitter.com/Sacko57665290/status/1685735473564524544,https://twitter.com/Sacko57665290,,"Jul 30, 2023",2023-07-30T19:33:51.000Z
Birane,@baro_biran86974,,,1,,347,https://twitter.com/baro_biran86974/status/1685736560145121281,https://twitter.com/baro_biran86974,"Bayil diniou douleul,  khana caméroune amoul dara ndém","Jul 30, 2023",2023-07-30T19:38:10.000Z
Choubi,@ChoubidouNdiay1,,,1,,523,https://twitter.com/ChoubidouNdiay1/status/1685736656110829568,https://twitter.com/ChoubidouNdiay1,On en a plus que marre au président macron dite à votre marionnette @Macky_Sall que nous pas peur et nous ferons face car nous sommes le peuple et si le peuple veut le peuple obtient et le peuple veut @SonkoOfficiel,"Jul 30, 2023",2023-07-30T19:38:32.000Z
aragorn,@aragorgne1,,,1,1.0,298,https://twitter.com/aragorgne1/status/1685736799375679488,https://twitter.com/aragorgne1,Que fais là diaspora sénégalaise ?,"Jul 30, 2023",2023-07-30T19:39:07.000Z
biglove thérapie,@BigloveTherapie,"https://pbs.twimg.com/media/F2TwtvxW8AAU1qo?format=jpg&name=small, https://pbs.twimg.com/media/F2TwtvxW8AAU1qo?format=jpg&name=small",1,1,1.0,12K,https://twitter.com/BigloveTherapie/status/1685736842237280257,https://twitter.com/BigloveTherapie,"Papier peint là peint brûlera
Brûlé cette identité entités fictif
Noué nature noeud ronne unies parfait","Jul 30, 2023",2023-07-30T19:39:17.000Z
Tidiane Daff,@dafftidiane,,,1,,274,https://twitter.com/dafftidiane/status/1685736962664136704,https://twitter.com/dafftidiane,Visiblement vous ne connaissez pas le Sénégal,"Jul 30, 2023",2023-07-30T19:39:46.000Z
Tidiane Daff,@dafftidiane,,,,,218,https://twitter.com/dafftidiane/status/1685737199759691778,https://twitter.com/dafftidiane,Votre haine de la france vous tuera,"Jul 30, 2023",2023-07-30T19:40:42.000Z
klgeopol,@klgeopol,,,,,207,https://twitter.com/klgeopol/status/1685738001878380544,https://twitter.com/klgeopol,"Quel plaisir, c'est adorable.","Jul 30, 2023",2023-07-30T19:43:53.000Z
Taah Kela,@Gnondianhon,,,1,,2.1K,https://twitter.com/Gnondianhon/status/1685738099089743872,https://twitter.com/Gnondianhon,Très bien,"Jul 30, 2023",2023-07-30T19:44:16.000Z
Ganesh,@leRoiGanesh,,,6,,1.8K,https://twitter.com/leRoiGanesh/status/1685738146263179264,https://twitter.com/leRoiGanesh,Il diront que ce sont les putschistes comme si les africains n avaient pas de volonté propre,"Jul 30, 2023",2023-07-30T19:44:28.000Z
AFRIQUE LIBRE,@AniYvan,,1,12,5.0,1.2K,https://twitter.com/AniYvan/status/1685738180044091393,https://twitter.com/AniYvan,"Le véritable problème de l'Afrique ce n'est pas la France mais plutôt l'africain (LA CEDEAO) une bande de guignols, de traites et de corrompus qui est prête appauvri un continent pour leur intérêt personnel. Cette organisation doit être dissous.","Jul 30, 2023",2023-07-30T19:44:36.000Z
Mali Transition Fo Saya,@MaliTransition1,,,1,,10,https://twitter.com/MaliTransition1/status/1685738986738778112,https://twitter.com/MaliTransition1,"@Macky_Sall ton tour arrive bientôt. Ils faudrait écouter ton peuple avant tout et maintenant voici les conséquences d’être un valet de la Junte Française . 

@francediplo @EmmanuelMacron le néocolonialisme et l’impérialisme de la Junte française est arrivé en sa fin!","Jul 30, 2023",2023-07-30T19:47:48.000Z
Bigmo,@bigmo7292,,,1,,358,https://twitter.com/bigmo7292/status/1685739408975126528,https://twitter.com/bigmo7292,Résistance,"Jul 30, 2023",2023-07-30T19:49:29.000Z
10Ruptif,@papasschultz,,1,23,,3.9K,https://twitter.com/papasschultz/status/1685739566907424768,https://twitter.com/papasschultz,"Là bas aussi ??? 
Ce plot de macron à réussi à énerver la planète entière","Jul 30, 2023",2023-07-30T19:50:06.000Z
oums95,@oums954,,,16,3.0,817,https://twitter.com/oums954/status/1685740125404221441,https://twitter.com/oums954,"La fin de l’abondance dont parlait Macron est là, la fin de la françafrique est proche . Les français qui dénigrent tant les immigrés se rendront compte que l’Afrique a fait les beaux-jours de la France depuis TROP d’années.","Jul 30, 2023",2023-07-30T19:52:20.000Z
Oumarius,@Oumarius1,,,,,995,https://twitter.com/Oumarius1/status/1685740142865039360,https://twitter.com/Oumarius1,@saveflix2,"Jul 30, 2023",2023-07-30T19:52:24.000Z
Fulgence Dione,@dione_fulgence,,,,,1.1K,https://twitter.com/dione_fulgence/status/1685740332137480192,https://twitter.com/dione_fulgence,,"Jul 30, 2023",2023-07-30T19:53:09.000Z
Maxime Bracos,@MaxBracos,,,,,89,https://twitter.com/MaxBracos/status/1685740408779784192,https://twitter.com/MaxBracos,"Du fric, de la corruption et ils font ce que vous voulez .. tout le drame de l’Afrique.","Jul 30, 2023",2023-07-30T19:53:27.000Z
لت,@Abdoulakha56792,,1,1,,916,https://twitter.com/Abdoulakha56792/status/1685740536861253632,https://twitter.com/Abdoulakha56792,@Nath_Yamb Qu'en penses-tu à l'arrestation de monsieur Sonko ?,"Jul 30, 2023",2023-07-30T19:53:58.000Z
yaya soumahoro,@yayasou07934665,,,,,482,https://twitter.com/yayasou07934665/status/1685740842319855616,https://twitter.com/yayasou07934665,Hum,"Jul 30, 2023",2023-07-30T19:55:11.000Z
OMARLEY,@OmarleyAziafon,"https://pbs.twimg.com/media/F2T0ZkoWsAAAGG9?format=jpg&name=small, https://pbs.twimg.com/media/F2T0ZkoWsAAAGG9?format=jpg&name=small",7,47,,4.5K,https://twitter.com/OmarleyAziafon/status/1685740883713421313,https://twitter.com/OmarleyAziafon,,"Jul 30, 2023",2023-07-30T19:55:20.000Z
torro eric,@TorroEric,,,3,,442,https://twitter.com/TorroEric/status/1685741357422264320,https://twitter.com/TorroEric,Ca devient le printemps Français alors.,"Jul 30, 2023",2023-07-30T19:57:13.000Z
Esprit libre,@Michael_Itongi,,1,2,1.0,528,https://twitter.com/Michael_Itongi/status/1685742006780203008,https://twitter.com/Michael_Itongi,Le vent va souffler partout contre la mère des terroristes.,"Jul 30, 2023",2023-07-30T19:59:48.000Z
WAGNER PMC,@Kjoe0077,,,1,,383,https://twitter.com/Kjoe0077/status/1685742167594037248,https://twitter.com/Kjoe0077,"Donc le coup d'état au Niger à alimenter le  au Sénégal aujourd'hui, la France à perdue sa valeur en Afrique entière, nous souhaitons que ça passe aussi en RDC.","Jul 30, 2023",2023-07-30T20:00:26.000Z
Ridouane Zakaria Idrissa,@RidouaneZakaria,,,1,,589,https://twitter.com/RidouaneZakaria/status/1685742376738828289,https://twitter.com/RidouaneZakaria,"La macronie est ses alliés doivent comprendre que la révolution dans le sahel est déjà acté et qu'aucune menace ou ingérence de leur part ne peuvent faire reculer cette jeunesse dont son seul objectif est le développement de leur pays.
#freeafrica","Jul 30, 2023",2023-07-30T20:01:16.000Z
Abiboulahi Maïga,@MaigaAbiboulahi,,,12,3.0,5.6K,https://twitter.com/MaigaAbiboulahi/status/1685742478043807745,https://twitter.com/MaigaAbiboulahi,J’ai compté six malheureuses personnes qui ne semblent pas informées sur les risques de cancer du poumon favorisés par cette fumée toxique. Ils feraient mieux d’aller s’informer déjà pour leur intégrité physique.,"Jul 30, 2023",2023-07-30T20:01:41.000Z
Revan,@RevanFair,,,,1.0,99,https://twitter.com/RevanFair/status/1685742519378685952,https://twitter.com/RevanFair,On veut bien dégager mais il va falloir reprendre tous les africains qui sont en France avant,"Jul 30, 2023",2023-07-30T20:01:50.000Z
Mohammed ELMOUTAOUAFFIQ,@Elmoutaouaffiq2,"https://pbs.twimg.com/media/F2T2Eh0XMAAw4JX?format=jpg&name=360x360, https://pbs.twimg.com/media/F2T2Eh0XMAAw4JX?format=jpg&name=360x360",,1,,90,https://twitter.com/Elmoutaouaffiq2/status/1685742724807335937,https://twitter.com/Elmoutaouaffiq2,,"Jul 30, 2023",2023-07-30T20:02:39.000Z
- ,@Bouge_Okay,,,1,1.0,345,https://twitter.com/Bouge_Okay/status/1685743084297175040,https://twitter.com/Bouge_Okay,Elle se réjoui alors qu'elle même ne vit même pas en Afrique. Mais les gens qui vont subir les répercussions c'est ceux qui vont vouloir venir ici  et seront interdits comme elle,"Jul 30, 2023",2023-07-30T20:04:05.000Z
GoalGoat,@GoalGoatPSG,,,,,153,https://twitter.com/GoalGoatPSG/status/1685741039955460096,https://twitter.com/GoalGoatPSG,Ntm salope,"Jul 30, 2023",2023-07-30T19:55:58.000Z
JPA JPA,@lenoxster,,,,,100,https://twitter.com/lenoxster/status/1685741375076118528,https://twitter.com/lenoxster,"La France va partir. Mais en réalité ce n'est pas ça le problème de l'Afrique. D'ailleurs l'occident ce n'est pas si mal hein, notamment la Suisse  quelle farce","Jul 30, 2023",2023-07-30T19:57:18.000Z
pitchou,@pitchou67224691,,,,,244,https://twitter.com/pitchou67224691/status/1685741793449500672,https://twitter.com/pitchou67224691,Madame    votre lutte Afrique affranchie n’a aucun sens tout ce que vous encourager c’est de l’anarchie  croyais que attaquer l’ambassade de la France c’est la solution,"Jul 30, 2023",2023-07-30T19:58:57.000Z
JPA JPA,@lenoxster,,,,,70,https://twitter.com/lenoxster/status/1685742053060206592,https://twitter.com/lenoxster,"Le ""on"" c'est les 3 mecs sur la vidéo","Jul 30, 2023",2023-07-30T19:59:59.000Z
Goor,@goor_discret,,,,,682,https://twitter.com/goor_discret/status/1685742227027329024,https://twitter.com/goor_discret,VIVE LA RESISTANCE,"Jul 30, 2023",2023-07-30T20:00:41.000Z
Réléwindéкудуцштву,@relewinde,,,,1.0,14K,https://twitter.com/relewinde/status/1685743505858019328,https://twitter.com/relewinde,@GetVid_,"Jul 30, 2023",2023-07-30T20:05:46.000Z
Steve Bico,@ModiboMt,,1,29,9.0,2.1K,https://twitter.com/ModiboMt/status/1685743528079503360,https://twitter.com/ModiboMt,Je suis étonné par la lâcheté des militaires sénégalais,"Jul 30, 2023",2023-07-30T20:05:51.000Z
Devinci Barerra,@KoneDevinci,,,,,287,https://twitter.com/KoneDevinci/status/1685743652004356096,https://twitter.com/KoneDevinci,Sa devient vraiment ridicule à la fin,"Jul 30, 2023",2023-07-30T20:06:20.000Z
Mansour Diagne,@Mansourdiagne01,,,2,,1.4K,https://twitter.com/Mansourdiagne01/status/1685744030125072385,https://twitter.com/Mansourdiagne01,,"Jul 30, 2023",2023-07-30T20:07:51.000Z
Ndema Kone,@kone_ndema25378,"https://pbs.twimg.com/media/F2T3SlQWMAAT_kY?format=jpg&name=small, https://pbs.twimg.com/media/F2T3SlQWMAAT_kY?format=jpg&name=small",,,3.0,151,https://twitter.com/kone_ndema25378/status/1685744068318392320,https://twitter.com/kone_ndema25378,"La france a Quoi avoir avec ce que @SonkoOfficiel fait ?
Souvent il faut prendre de la hauteur
Toi tu as mauvais fond .
Le Cameroun a assez de soucis mais tu n'en parles jamais","Jul 30, 2023",2023-07-30T20:08:00.000Z
pitchou,@pitchou67224691,,,4,4.0,2K,https://twitter.com/pitchou67224691/status/1685744096705486848,https://twitter.com/pitchou67224691,"Je ne sais pas, qu’est-ce que Paul Biya   attend pour arrêter cette dame  avant que le mal  arrive au Cameroun","Jul 30, 2023",2023-07-30T20:08:06.000Z
Lardons,@lemagescient,,,5,1.0,2.2K,https://twitter.com/lemagescient/status/1685745031682863104,https://twitter.com/lemagescient,"3 personnes avec deux drapeaux ne refletent rien, par contre ca brule meme en France des drapeaux donc évitez d'en faire une apologie. A moins de vouloir créer une belle insurrection Mme Yamb.","Jul 30, 2023",2023-07-30T20:11:49.000Z
Kotrez,@kotreztwins14,,,3,4.0,1K,https://twitter.com/kotreztwins14/status/1685745341017042945,https://twitter.com/kotreztwins14,"C’est pour ça qu’ils ont appelé à l’aide un avocat  français : Juan Branco? ont accepté l’interview sur France 24 , et se font soutenir par Melonchon ?  
Soyez sérieux s’il vous plait ... on voit tout et n’importe quoi ...","Jul 30, 2023",2023-07-30T20:13:03.000Z
Yanu maswaku,@yanu_andry,,,3,1.0,1.4K,https://twitter.com/yanu_andry/status/1685748392209559552,https://twitter.com/yanu_andry,France dégage,"Jul 30, 2023",2023-07-30T20:25:11.000Z
Khalil,@KhalilG98869037,,1,13,,2.1K,https://twitter.com/KhalilG98869037/status/1685749278206013441,https://twitter.com/KhalilG98869037,Vive président ousmane sonko l'espoir de la jeunesse sénégalais seul la lutte libère,"Jul 30, 2023",2023-07-30T20:28:42.000Z
Sekou Touré,@KankouMoussa99,,2,16,,499,https://twitter.com/KankouMoussa99/status/1685749532460449792,https://twitter.com/KankouMoussa99,"Hum, la chute totale de la Francafrique n'est plus qu'une question de temps....","Jul 30, 2023",2023-07-30T20:29:42.000Z
lusitanien,@lusitanien77,,,2,1.0,104,https://twitter.com/lusitanien77/status/1685750420914749440,https://twitter.com/lusitanien77,Et les sénégalais en France ils vont dégager ??,"Jul 30, 2023",2023-07-30T20:33:14.000Z
Seth mitshiabu,@SethFred2,"https://pbs.twimg.com/media/F2T-D5mWoAAcxCq?format=jpg&name=small, https://pbs.twimg.com/media/F2T-D5mWoAAcxCq?format=jpg&name=small",2,4,,1.2K,https://twitter.com/SethFred2/status/1685751507159834624,https://twitter.com/SethFred2,,"Jul 30, 2023",2023-07-30T20:37:33.000Z
Banaste,@Banaste12,,,3,2.0,1.2K,https://twitter.com/Banaste12/status/1685753039645184002,https://twitter.com/Banaste12,Ok on s'en va. Par contre ne venez pas pleurer dans quelques années que vos nouveaux amis les popovs ne sont pas aussi gentils qu'il y paraissait.,"Jul 30, 2023",2023-07-30T20:43:39.000Z
Diarrassouba,@Nfaly14,,,9,,213,https://twitter.com/Nfaly14/status/1685753980247240704,https://twitter.com/Nfaly14,L'armée sénégalaise doit prendre ses responsabilités et sauver le pays,"Jul 30, 2023",2023-07-30T20:47:23.000Z
Nathalie Yamb,@Nath_Yamb,,,27,4.0,14K,https://twitter.com/Nath_Yamb/status/1685889740329934853,https://twitter.com/Nath_Yamb,Une évidence,"Jul 31, 2023",2023-07-31T05:46:51.000Z
David Zogbelemou,@DavidZogbelemou,,,2,,322,https://twitter.com/DavidZogbelemou/status/1685745633506820096,https://twitter.com/DavidZogbelemou,"La révolution doit contaminer toute l'afrique pour chasser l'mperialiste français en Afrique définitivement!
Continuons comme ça partout en Afrique !!","Jul 30, 2023",2023-07-30T20:14:13.000Z
Aissatou bou Sonko,@barryqprost02,,,2,,478,https://twitter.com/barryqprost02/status/1685749798396141569,https://twitter.com/barryqprost02,France dégage,"Jul 30, 2023",2023-07-30T20:30:46.000Z
thiat Ndiaye,@Alioune67178376,,1,1,,1K,https://twitter.com/Alioune67178376/status/1685750140714266624,https://twitter.com/Alioune67178376,C’est ça j’aime  bien ça,"Jul 30, 2023",2023-07-30T20:32:07.000Z
